,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
1325,0.021557196528047676,0.3333333333333333,0.323943661971831,0.3333358722323088,0.38443921556730315,0.5833333333333333,1.0,0.0,0.04851294099526245,0.7857640165282057,0.1389572556308548,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.9999999999999999,0.33333333333333337,0.0,0.33333333333333337,1,0,0,1,0,1,1,0,1,1,1,1
7851,0.2159087964762275,0.0,0.2676056338028169,0.06477009522018878,0.7857852543439845,0.75,0.5,1.0,0.8960795524866048,0.7017577598232584,0.798560128760924,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6666666666666666,0,1,0,1,1,0,1,1,1,0,1,1
3069,0.2962300816167897,0.0,0.09859154929577468,0.5246247289942715,0.5002354869613477,0.5833333333333333,0.0,0.0,0.2115375750311089,0.2259767232956913,0.1997044435948413,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,1,1
5587,0.03272444617178391,0.5,0.3802816901408451,0.8244301276047147,0.48874781842191545,0.5833333333333333,0.0,0.0,0.8359139338584787,0.6311811589521991,0.8358646615669778,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.0,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,0,0,0,0,0,1,1,1,1,1
6090,0.008472600077730276,0.5,0.676056338028169,0.1656712965402354,0.5405383768132064,0.25,0.5,0.0,0.8305028733054077,0.428038693917957,0.7293814779077097,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,0,0,0,1,0,0
1625,0.002591009198082653,0.8333333333333333,0.7464788732394366,0.8619570716700923,0.49047195857887943,0.5012322062523695,0.0,1.0,0.050549305520519276,0.07149461195118456,0.06610862215069996,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,1,1,1,1,0,1,0,0,1,0,0,0
8193,0.03202487368830159,0.3333333333333333,0.8732394366197184,0.11741785209772701,0.38502959193218517,0.6666666666666665,0.0,0.0,0.7707545843773898,0.1308542011528233,0.7059954583500277,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,1,0,1,0,1,0,0,1,0,0,1
674,0.03054799844539448,0.6666666666666666,0.7042253521126761,0.625707791995728,0.43867904016463294,0.6666666666666665,0.5,1.0,0.03557230955472732,0.38064303253169796,0.05376749732614645,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.0,0.9999999999999999,0.0,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,1,1,1,0,0,1
9674,0.06757351988599558,0.0,0.323943661971831,0.31310853365333197,0.27391249754559305,0.33333333333333326,0.5,0.0,0.7938520860718589,0.5472427768984244,0.7235205671336873,0.4966520192508893,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.33333333333333337,0.9999999999999999,0.33333333333333337,0,0,0,0,1,0,1,1,1,0,1,0
216,0.006840264282938204,0.0,0.49295774647887325,0.44004005756553455,0.75287476245975,0.5,0.5,1.0,0.15416053683915704,0.2735299770043099,0.1971996955286488,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0,1,0,1,1,0,0,0,1,0,0,1
2804,0.048425961912164785,0.6666666666666666,0.02816901408450706,0.7112664615862324,0.5300971397415057,0.5,1.0,0.0,0.0347762777154904,0.5715993380751354,0.1743332137855533,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,1,0,1,0,0,0,0,1,1,1,1
8711,0.008705790905557715,0.5,0.04225352112676056,0.08731061422191737,0.4578497624808177,0.5,0.5,0.0,0.6999774109278538,0.6668945680434314,0.6799763948410806,0.33333333333333337,0.0,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,1,0,1,1,1,0,0,0,1,1,1,1
8335,0.017903873558751133,0.0,0.8450704225352114,0.5323603715988188,0.7434093377862387,0.33333333333333326,1.0,1.0,0.6601105229949239,0.7738725546326356,0.6103914538140481,0.4966520192508893,0.5003663003663003,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,1,1,1,1,0,0,0,1,1,0
1385,0.06620028501101179,0.5,0.08450704225352113,0.4894279724968377,0.4214612467460673,0.8333333333333333,0.0,1.0,0.13460034323239636,0.5352118546232688,0.18301410128843265,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.49959931709696537,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,0,1,1,1,0,0,1,0,0,1,1
9111,0.06757351988599558,0.16666666666666666,0.5211267605633803,0.529111172160618,0.42790051919662314,0.9166666666666665,0.5,0.0,0.7238471767956919,0.2733843077070335,0.657640956058535,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,0,0
7523,0.0002591009198082653,0.16666666666666666,0.5492957746478874,0.8586710408070276,0.6445411881099676,0.5833333333333333,0.5,1.0,0.8374274758623128,0.6786953178894254,0.8355161682740907,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.0,0,1,1,1,0,0,1,1,0,1,1,1
9854,0.01106360927581293,0.5,0.7323943661971831,0.24370414787577102,0.5879478292086655,0.33333333333333326,0.5,0.0,0.9404112907379363,0.39245326941361214,0.8767067100568504,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,1,1,0,0,0,0,1,1
6579,0.006425702811244979,1.0,0.5915492957746479,0.1597539577348444,0.1680746746488619,0.41666666666666663,0.0,1.0,0.8596646840001638,0.43993031757843226,0.7666463204161135,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,1,0,0,0,0,1,0,1,1,0,1
4620,0.011322710195621194,0.16666666666666666,0.9577464788732394,0.242429238016249,0.5002354869613477,0.41666666666666663,0.5,0.0,0.11996056538281834,0.5471904411937492,0.14377521241521662,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.9999999999999999,0.9999999999999999,0.33333333333333337,0,0,0,1,1,1,0,1,0,0,1,0
3544,0.7745562896748283,0.5,0.43661971830985913,0.9101892310965319,0.47326360710610876,0.25,1.0,0.0,0.135282720391259,0.3926040913989035,0.2322770282073963,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.33333333333333337,0,0,1,0,1,1,1,1,0,0,0,0
6048,0.00010364036792330611,0.6666666666666666,0.2112676056338028,0.2594248016554734,0.6740985689859023,0.5,0.0,1.0,0.9507412923799616,0.2855742448841575,0.9081112897552953,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0,1,1,1,0,1,0,0,0,0
6721,0.13685710584272573,0.3333333333333333,0.22535211267605637,0.29232079398952876,0.5887003735754961,0.5,1.0,1.0,0.8644798208403908,0.2733843077070335,0.7511974739713204,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,0
6013,0.0017877963466770305,0.0,0.7042253521126761,0.5814367323243331,0.6218628886074222,0.5833333333333333,0.5,0.0,0.8384573492228224,0.5471362023725402,0.7223447041203548,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,1,0,0,1,0,0,1,1,1,0,0
8447,0.15745562896748283,0.16666666666666666,0.8309859154929579,0.04320639151470747,0.6553498488590905,0.75,0.5,0.0,0.7632105366564362,0.3210440550590835,0.7090765087670533,0.0,0.0,0.9999999999999999,0.49959931709696537,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0,1,0,1,1,0,1,0,0,0,0,0
4493,0.002383728462236041,0.6666666666666666,0.6056338028169014,0.5026247867976975,0.4388917119836581,0.25,0.0,1.0,0.2075644216357843,0.46470270971774463,0.2497468872742781,0.33333333333333337,0.0,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.9999999999999999,0,0,0,1,0,1,0,0,0,1,1,1
8370,0.013680528565876409,0.0,0.8450704225352114,0.541905553584141,0.7600824512215574,0.8333333333333333,0.5,0.0,0.9184216916492888,0.6669597497847087,0.8263798645550957,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0,1,1,1,1,0,0,1,0,1,1,1
6075,0.0031610312216608367,0.6666666666666666,0.1267605633802817,0.2249427626093635,0.3692584362077494,0.41666666666666663,0.5,0.0,0.7233466065107834,0.3091700352265444,0.6400954202720269,0.4966520192508893,0.0,0.49377304668475597,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,0,1,1,0,0,0,0,0,0,0
7016,0.24803731053245237,0.3333333333333333,0.14084507042253525,0.16147230542912938,0.21997048812572634,0.5012322062523695,0.5,0.0,0.6045576440490581,0.42814526844384093,0.5683835219283676,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,1,1,1,1,0,1,0,0,0,1,1
813,0.0029537504858142246,0.0,0.47887323943661975,0.06929837805047406,0.1402196628129317,0.75,0.5,0.0,0.2634177578246049,0.17836831726992763,0.30169104579548084,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.9999999999999999,0,1,1,1,0,1,1,0,0,0,0,0
5983,0.1575333592434253,0.0,0.11267605633802819,0.17287930029057175,0.1572154510083505,0.16666666666666663,0.5,0.0,0.9381036532736873,0.7263369856344059,0.8574161025277446,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,0.4966924308892139,0,0,1,1,0,0,0,1,1,1,1,1
4404,0.07705661355097809,0.0,0.7323943661971831,0.18255000126771048,0.45958609217109475,0.16666666666666663,0.5,0.0,0.09105494132036947,0.6787167279504288,0.2004862129514066,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0,0,0,0,1,1,0,0,0,1,1,1
4504,0.01471693224510947,0.0,0.14084507042253525,0.3162840702418051,0.41464697410590073,0.41666666666666663,0.0,1.0,0.007809821246061116,0.43993031757843226,0.04765134012843162,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,1,1,0,0,1,0,1,1,0,0
2208,0.034408602150537634,0.5,0.4084507042253521,0.17115270986947587,0.757829874410205,0.5833333333333333,0.0,0.0,0.09006502625750444,0.8809024011473815,0.18471597861568903,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,1,1,0
7602,0.0017359761627153774,0.0,0.09859154929577468,0.7588942934976258,0.76524997872145,0.41666666666666663,0.0,0.0,0.8176387522019096,0.4875044246864684,0.785286544082895,0.9999999999999999,0.5003663003663003,0.6666666666666666,0.49959931709696537,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.4966924308892139,0,0,0,1,1,0,1,0,0,0,1,0
3276,0.025210519497344215,0.3333333333333333,0.9436619718309859,0.41844786950031443,0.6534874490262852,0.6666666666666665,0.5,0.0,0.002672694048960424,0.23780982612275703,0.08265234278328301,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.0,0,0,1,1,0,0,0,1,0,1,0,1
3059,0.0486332426480114,0.3333333333333333,0.3380281690140845,0.43998747105524744,0.5496683495682351,0.5,1.0,0.0,0.08496136431073978,0.7857465744651747,0.2374629637548725,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,1,0,1,1,1,1,0,0,1,1,1
3871,0.00627024225936002,0.16666666666666666,0.676056338028169,0.22496248255072118,0.7729439653610486,0.25,1.0,1.0,0.12039269810401355,0.15451517323648745,0.12829705880427877,0.33333333333333337,0.5003663003663003,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.9999999999999999,0,1,0,1,0,0,0,0,0,0,0,1
3656,0.03319082782743878,0.0,0.2535211267605634,0.41353989954515796,0.7014075866247669,0.5833333333333333,0.5,0.0,0.10085831598004467,0.28559137293296033,0.1027135703178019,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,1,0,1,0,1,0,1,1,0,0,1
1986,0.008861251457442675,0.5,0.2676056338028169,0.26815322331831937,0.8957012752803923,0.75,1.0,1.0,0.09074502467933056,0.4519743951466265,0.14779424764311672,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.6666666666666666,0,1,0,1,0,1,1,1,0,1,0,1
7439,0.13022412229563413,0.3333333333333333,0.7183098591549296,0.5689130044874866,0.5066056204024638,0.41666666666666663,1.0,1.0,0.7342742220298113,0.6669597497847087,0.6864205525186451,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.49959931709696537,0.0,0.6666666666666666,0.9999999999999999,0.33333333333333337,0,0,0,1,1,0,0,1,0,1,1,1
4196,0.13413654618473894,0.5,0.6056338028169014,0.27174486110327123,0.4359250186029305,0.5833333333333333,0.0,1.0,0.21395859434098283,0.761893863390746,0.25691693404749066,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,0,1,1,0,0,0,0,1,1,1
7171,0.09143671460033682,0.8333333333333333,0.8732394366197184,0.21411860157027077,0.5350312352261553,0.41666666666666663,0.5,0.0,0.8864464618658868,0.23796635745764938,0.7738714328546101,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,0,0,0,1,1,1,0,1
2860,0.05207928488146133,0.5,0.295774647887324,0.3272909276688201,0.31457374218487316,0.5,0.0,0.0,0.10366059406994643,0.8689237099054917,0.18229778872468755,0.4966520192508893,0.0,0.49377304668475597,0.6666666666666666,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,1,0,1,0,0,1,1,1
5496,0.15307682342272314,0.16666666666666666,0.08450704225352113,0.44660805009741544,0.581702469407344,0.41666666666666663,0.5,0.0,0.9541689452931675,0.07133818052991037,0.8795536149899169,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.4957059907513647,0.6666666666666666,0.33333333333333337,0,0,1,1,0,1,0,0,0,0,0,1
875,0.006814354190957377,0.5,0.7183098591549296,0.3744201267773119,0.46055124776575224,0.33333333333333326,1.0,1.0,0.10895218772162708,0.3805574018032668,0.13036911408867913,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,1,0,1,0,0,0,1,0,0,1,0
7352,0.25993004275165177,0.5,0.7042253521126761,0.17016765184641774,0.5309617651842471,0.5833333333333333,0.0,0.0,0.9276642135024065,0.39262169522683965,0.8011349290530394,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,1,1,0,1,0,1,1,1,1,0,0,1
101,0.10457313123461587,0.16666666666666666,0.1971830985915493,0.44988260374593325,0.8198380487443129,0.33333333333333326,0.5,0.0,0.14274086073006406,0.4876200723204266,0.1773683282909794,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0,0,0,1,1,0,0,1,0,1,0,1
9725,0.03106620028501101,0.16666666666666666,0.22535211267605637,0.6598081614889996,0.14521308466503358,0.33333333333333326,1.0,0.0,0.738390475990546,0.3923985548132699,0.7119966526298703,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1,1,1,1,1,0,0,0,1,1,0,0
2911,0.06757351988599558,0.8333333333333333,0.5070422535211268,0.0815935006412111,0.24659918206096038,0.75,0.5,0.0,0.03637748290033949,0.3804141542217794,0.08057044735498001,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.0,0.6666666666666666,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0
5100,0.010882238631947143,0.6666666666666666,0.7183098591549296,0.25366334429129084,0.5645405813552711,0.75,0.0,0.0,0.6609637742008821,0.761893863390746,0.6221580748378216,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0,1,1,1,1,0,0,0,0,1,1,0
6852,0.9187718616401088,0.6666666666666666,0.15492957746478875,0.39448636699937717,0.8077615723710878,0.75,0.5,0.0,0.9806740996249681,0.6072394771798224,0.8961807862260106,0.33333333333333337,0.0,0.33333333333333337,0.49959931709696537,0.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,0,0,0,1,1,1
5607,0.0019432568985619898,0.6666666666666666,0.6338028169014085,0.2911546046532592,0.3572658453567676,0.6666666666666665,0.0,1.0,0.8229798117894208,0.4995007197562942,0.7433059753283826,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.0,0.0,0,0,0,1,0,1,1,0,1,0,1,0
5919,0.36364814095090037,0.16666666666666666,0.7887323943661971,0.22898910676699696,0.4716230098235272,0.41666666666666663,0.0,0.0,0.9024135835171674,0.6906083516109042,0.8807366958488666,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.6666666666666666,0,1,0,1,0,1,1,0,1,1,1,1
8637,0.01023448633242648,0.16666666666666666,0.7464788732394366,0.319138975191166,0.08168207570781733,0.33333333333333326,0.0,0.0,0.9912170619509499,0.42817857298317974,0.8529779790504473,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.9999999999999999,0.4966924308892139,0,0,0,1,1,1,1,0,0,0,0,0
6135,0.9820961264412488,0.5,0.47887323943661975,0.22628497068145542,0.4392885464095712,0.33333333333333326,0.0,0.0,0.8331433322618453,0.15451517323648745,0.7049264165961044,0.4966520192508893,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.0,0.4966924308892139,0,1,0,1,0,0,0,0,0,0,0,1
2952,0.06757351988599558,0.5,0.9718309859154929,0.15776297402591574,0.4658592615626799,0.5012322062523695,0.0,1.0,0.0790390572691598,0.5471247836733384,0.10656609246030205,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5015364201410714,0.9999999999999999,0,1,1,1,1,1,0,0,1,0,1,1
3621,0.00567431014380101,0.0,0.8732394366197184,0.16845963364522487,0.36802790397432755,0.9166666666666665,0.5,0.0,0.12020499128952351,0.2735241867722563,0.09883126950035784,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.0,0.6666666666666666,0,1,0,1,0,1,1,0,0,0,0,0
5122,0.0397460810985879,0.5,0.3380281690140845,0.1240390571697794,0.748645967904362,0.16666666666666663,0.0,0.0,0.7543478791979157,0.738211005466945,0.7829358958069464,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,1,1,1,0,0,1,1,1,1,1,1
1199,0.0010623137712138877,0.5,0.4084507042253521,0.8847721047761176,0.2928494907895481,0.9166666666666665,0.0,0.0,0.03959431410275456,0.23774424472700773,0.12396639826785852,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,0,0,0,0,0,0,1,1,0,0
2624,0.0657339033553569,0.8333333333333333,0.5211267605633803,0.49666769509464886,0.6438594317910808,0.33333333333333326,0.5,1.0,0.09638077534575391,0.32097601864300584,0.11136484162222648,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,0.33333333333333337,1,1,1,1,0,0,0,0,0,0,1,1
3783,0.008032128514056226,0.6666666666666666,0.9718309859154929,0.12146002272279802,0.7934261499476252,0.75,0.5,0.0,0.1286151636334416,0.6066019331410517,0.22602413415758033,0.4966520192508893,0.0,0.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,1,0,1,1,1,0,1,1
309,0.01883663687006089,0.5,0.1830985915492958,0.5743845056768911,0.5149006144234018,0.9166666666666665,1.0,0.0,0.04267651871580056,0.30930440001161097,0.16363127667894292,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.4957059907513647,0.0,0.6666666666666666,0,0,1,1,0,1,0,1,1,1,0,1
9113,0.013913719393703847,0.5,0.9718309859154929,0.652818955183251,0.6938467489324911,0.75,0.5,1.0,0.9981501153286472,0.30930420494216626,0.9243702274975805,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,0,0,1,0,1,0,1,1,1,0,1
5769,0.043373493975903614,0.3333333333333333,0.6901408450704226,0.049539935854891276,0.26710243451894894,0.25,0.5,0.0,0.7573203145644629,0.6908300646870736,0.7277211646622385,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.0,0.33333333333333337,1,0,0,1,0,1,1,1,1,1,1,0
3564,0.9374789480502655,0.5,0.5070422535211268,0.3272909276688201,0.45456772520079797,0.75,0.5,0.0,0.11813642754547819,0.44024575914388386,0.13209968988423926,0.4966520192508893,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.9999999999999999,0,0,0,1,1,1,0,1,1,0,0,1
9737,0.08641015675605647,0.5,0.352112676056338,0.13501847362019623,0.32737592919846875,0.25,0.5,0.0,0.8812283617208981,0.44024575914388386,0.7711192680352027,0.33333333333333337,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0,0,1,1,1,0,1,1,0,0,1
3282,0.005415209223992744,0.16666666666666666,0.8309859154929579,0.8256486947746433,0.5338168831179777,0.33333333333333326,0.0,0.0,0.041969883982903945,0.38055736374093607,0.08121327221246777,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,0,1,0,0,1,1
7817,0.02337090296670553,0.5,0.8450704225352114,0.5402650422721462,0.5142903371786414,0.5833333333333333,0.0,0.0,0.9136027519397055,0.7737854870512212,0.8271704159807942,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,0,1,0,1,0,0,1,0,1,1,1,1
364,0.023059981862935612,0.16666666666666666,0.5633802816901409,0.2677018557716877,0.6747365900891675,0.5833333333333333,0.5,0.0,0.33643496822847585,0.4876089486042875,0.31279290495134615,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0,1,0,1,1,1,0,0,0,0,1,0
3597,0.004767456924472081,0.3333333333333333,0.22535211267605637,0.24710651595901462,0.41961300848361055,0.5,0.5,0.0,0.12002287610145747,0.19042888534288593,0.15012519698337415,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.9999999999999999,0,1,0,1,0,1,0,1,0,1,0,0
7995,0.06267651250161937,0.5,0.352112676056338,0.7498365801156006,0.3817789036448261,0.6666666666666665,1.0,0.0,0.9996414035043959,0.29723701878146214,0.9535715526106716,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.0,0.9999999999999999,0.6666666666666666,0.33333333333333337,0,1,0,1,0,1,1,0,0,1,0,0
9361,0.32563803601502783,0.16666666666666666,0.7042253521126761,0.7100241052806978,0.2459775955828259,0.41666666666666663,0.0,1.0,0.974302321594868,0.2733843077070335,0.8165327549673916,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.49959931709696537,0.0,0.4957059907513647,0.9999999999999999,0.33333333333333337,0,1,1,1,0,0,0,0,0,1,0,0
4517,0.08692835859567301,0.16666666666666666,0.676056338028169,0.6424405274218306,3.488839505799701e-05,0.25,0.0,0.0,0.22881570068124377,0.24972285984423603,0.32047628319141813,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4957059907513647,0.0,0.0,0,0,0,1,0,1,0,0,1,1,0,0
3073,0.006840264282938204,0.0,0.14084507042253525,0.4751524043668923,0.5002354869613477,0.25,0.5,0.0,0.12476204006276502,0.3923928454636689,0.1616382190370841,0.0,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666666,0.0,0.0,0.33333333333333337,0,0,0,1,0,1,1,0,0,1,0,1
7940,0.09299132011918641,0.0,0.14084507042253525,0.04061848831103084,0.546903402124147,0.5,1.0,0.0,0.9615986252394034,0.6191134970123616,0.9356830736333366,0.0,0.5003663003663003,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0,0,0,1,0,0,1,0,0,1,1,1
9162,0.06609664464308847,0.16666666666666666,0.5352112676056339,0.13232602342582958,0.8936620258359522,0.75,0.5,1.0,0.7798890765713838,0.45197419056159926,0.7025526962017767,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.6666666666666666,0,1,0,1,0,1,1,1,0,1,0,1
2287,0.15356911517035884,0.6666666666666666,0.04225352112676056,0.6929095959634427,0.4109088595455576,0.5,0.5,0.0,0.06473811352991696,0.40435583599415603,0.1869978980088044,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.0,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,1,0,1,0,0,1,1,1,1,0,1
